Dept,Course,Title,Author,New,Used,
ARTR,3350,GIRLS OF RIYADH,ALSANEA,$18.00 ,$8.45 ,
ARTR,3350,FANTASIA: ALGERIAN CAVALCADE,DJEBAR,$25.00 ,$18.66 ,
ARTR,3350,WOMAN AT POINT ZERO,EL-SAADAWI,$14.95 ,$11.16 ,
ARTR,3350,STORY OF ZAHRA,AL-SHAYKH,$15.95 ,$7.94 ,
ARTR,3350,I KILLED SCHEHERAZADE,HADDAD,$14.95 ,$11.20 ,
ARTR,3559,SELECTIONS FROM THE ART OF PARTY-CRASHINGAL-BAGHDADI,,$24.95 ,$18.63 ,
ARTR,3559,**RING OF THE DOVE,HAZM,$15.95 ,$14.88 ,
ARTR,3559,STORY OF LAYLA AND MAJNUN,NIZAMI,$16.95 ,$10.12 ,
ARTR,3559,"IBN TUFAYL'S HAYY IBN YAQZAN : A PHILOSOPHICAL TALETUFAYL, IBN",,$20.00 ,$14.93 ,
ARTR,3559,(eBook) Selections From the Art of Party Crashing,AL-BAGHDADI,$23.29 ,$0.00 ,
ARTR,3559,(eBook) Ibn Tufayl's Hayy Ibn Yaqzan,"TUFAYL, IBN",$16.00 ,$0.00 ,
ARTR,3559,ISLAM AND THE CRUSADES,IBN MUNQIDH,$18.00 ,$8.94 ,
ARTR,5350,GIRLS OF RIYADH,ALSANEA,$18.00 ,$8.45 ,
ARTR,5350,FANTASIA: ALGERIAN CAVALCADE,DJEBAR,$25.00 ,$18.66 ,
ARTR,5350,WOMAN AT POINT ZERO,EL-SAADAWI,$14.95 ,$11.16 ,
ARTR,5350,STORY OF ZAHRA,AL-SHAYKH,$15.95 ,$7.94 ,
ARTR,5350,I KILLED SCHEHERAZADE,HADDAD,$14.95 ,$11.20 ,
ARTR,5559,SELECTIONS FROM THE ART OF PARTY-CRASHINGAL-BAGHDADI,,$24.95 ,$18.63 ,
ARTR,5559,**RING OF THE DOVE,HAZM,$15.95 ,$14.88 ,
ARTR,5559,STORY OF LAYLA AND MAJNUN,NIZAMI,$16.95 ,$10.12 ,
ARTR,5559,"IBN TUFAYL'S HAYY IBN YAQZAN : A PHILOSOPHICAL TALETUFAYL, IBN",,$20.00 ,$14.93 ,
ARTR,5559,(eBook) Selections From the Art of Party Crashing,AL-BAGHDADI,$23.29 ,$0.00 ,
ARTR,5559,(eBook) Ibn Tufayl's Hayy Ibn Yaqzan,"TUFAYL, IBN",$16.00 ,$0.00 ,
ARTR,5559,ISLAM AND THE CRUSADES,IBN MUNQIDH,$18.00 ,$8.94 ,
ARTS,2672,PRINTMAKING,SAFF,$209.95 ,$40.00 ,
ARTS,2672,NATURAL HISTORY OF SENSES,ACKERMAN,$16.95 ,$12.70 ,
ASL,1010,DEAF IN AMERICA,PADDEN,$29.00 ,$14.43 ,
ASL,1010,INTRO TO AMERICAN DEAF CULTURE,HOLCOMB,$61.00 ,$45.75 ,
ASL,1010,(eBook) Introduction to American Deaf Culture,HOLCOMB,$32.50 ,$0.00 ,
ASL,1010,**GO REACT 1 SEMESTER WIDGET,GOREACT,$28.22 ,$23.99 ,
ASL,2010,SIGNING NATURALLY LEVEL 2 ST WKBK (W/CD ),LENTZ,$69.95 ,$52.50 ,
ASL,2010,FINDING ZOE,RARUS,$22.00 ,$16.50 ,
ASL,2010,**GO REACT 1 SEMESTER WIDGET,GOREACT,$28.22 ,$23.99 ,
ASL,3010,SIGNING NATURALLY LEVEL 3 ST WKBK (W/CD ),MIKOS,$84.95 ,$63.75 ,
ASL,3081,MIGHTY CHANGE,KRENTZ,$28.95 ,$21.60 ,
ASL,3081,INSIDE DEAF CULTURE,PADDEN,$23.50 ,$11.70 ,
ASL,3081,WORDS MADE FLESH,EDWARDS,$27.00 ,$20.25 ,
ASL,3081,IN OUR OWN HANDS,GREENWALD,$39.95 ,$19.85 ,
ASL,3081,(eBook) Words Made Flesh,EDWARDS,$28.00 ,$0.00 ,
ASL,3450,LINGUISTICS OF AMERICAN SIGN LANGUAGE W/DVDVALLI,,$80.00 ,$60.00 ,
ASL,4115,MULTICULTURAL PSYCHOLOGY,HALL,$110.00 ,$82.09 ,
ASTR,1210,(eBook) MasteringAstronomy with Pearson eText -- Standalone Access Card -- for TBENNETT,,$99.99 ,$0.00 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
,,Page 6 of 79,,,,
Dept,Course,Title,Author,New,Used,
ASTR,1210,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1210,COSMIC PERSPECTIVE,BENNETT,$115.00 ,$72.00 ,
ASTR,1210,(eBook) MasteringAstronomy with Pearson eText -- Standalone Access Card -- for TBENNETT,,$99.99 ,$0.00 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1210,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1210,COSMIC PERSPECTIVE,BENNETT,$115.00 ,$72.00 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1210,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1210,COSMIC PERSPECTIVE,BENNETT,$115.00 ,$72.00 ,
ASTR,1210,**ICLICKER2 STUDENT REMOTE REV,N/A,$55.99 ,$42.00 ,
ASTR,1210,"(eBook) Cosmic Perspective, The",BENNETT,$34.99 ,$0.00 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1210,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1220,COSMIC PERSPECTIVE,BENNETT,$115.00 ,$72.00 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE W/MASTERINGASTRONOMYBENNETT,,$172.53 ,$146.65 ,
ASTR,1220,**STAND ALONE MASTERINGASTRONOMY ACCESS CODEBENNETT,,$133.32 ,$113.32 ,
ASTR,1220,*LL-COSMIC PERSPECTIVE (NO CODE),BENNETT,$111.75 ,$95.00 ,
ASTR,1220,COSMIC PERSPECTIVE,BENNETT,$115.00 ,$72.00 ,
ASTR,1290,BLACK HOLES AND TIME WARPS,THORNE,$18.95 ,$9.43 ,
ASTR,1290,GRAVITY'S FATAL ATTRACTION,BEGELMAN,$55.99 ,$42.54 ,
ASTR,1290,(ebook) Black Holes & Time Warps: Einstein's Outrageous Legacy (Commonwealth FunTHORNE,,$18.95 ,$0.00 ,
ASTR,1290,(eBook) Gravity's Fatal Attraction,BEGELMAN,$41.07 ,$0.00 ,
ASTR,2110,FOUNDATIONS OF ASTROPHYSICS,RYDEN,$206.65 ,$154.99 ,
ASTR,3410,EXACT SCIENCES IN ANTIQUITY,NEUGEBAUER,$14.95 ,$7.45 ,
ASTR,3410,SKYWATCHERS REV & UPDTD,AVENI,$45.00 ,$22.39 ,
ASTR,3410,BRIEF INTRODUCTION TO ASTRONOMY IN THE MIDDLE EASTSTEELE,,$11.95 ,$8.97 ,
ASTR,4810,RADIATIVE PROCESSES IN ASTROPHYSICS,RYBICKI,$165.00 ,$132.00 ,
ASTR,5010,RADIATIVE PROCESSES IN ASTROPHYSICS,RYBICKI,$165.00 ,$132.00 ,
BIOL,1050,GENETICS FOR DUMMIES,ROBINSON,$19.99 ,$11.94 ,
BIOL,1050,(eBook) Genetics For Dummies,ROBINSON,$12.99 ,$0.00 ,
BIOL,2100,**LL- CAMPBELL'S BIOLOGY W/ACCESS CODE,URRY,$170.58 ,$142.16 ,
BIOL,2100,**INVESTIGATING BIOLOGY MANUAL 9E,KITTLESEN,$26.60 ,$19.95 ,
BIOL,2100,(eBook) MasteringBiology with Pearson eText -- Standalone Access Card -- for CamURRY,,$129.40 ,$0.00 ,
BIOL,3000,MOLECULAR CELL BIOLOGY,LODISH,$215.00 ,$188.85 ,
BIOL,3010,GENETICS,HARTWELL,$265.00 ,$200.25 ,
BIOL,3010,**LL- GENETICS,HARTWELL,$166.76 ,$141.75 ,
BIOL,3010,(eBook) Genetics: From Genes to Genomes,HARTWELL,$47.49 ,$0.00 ,
BIOL,3030,**INCLUSIVE ACCESS: BIOCHEMISTRY,APPLING,$41.15 ,$29.74 ,
BIOL,3050,*NEUROSCIENCE,PURVES,$122.98 ,$101.46 ,
BIOL,3050,(eBook) Neuroscience,PURVES,$71.48 ,$0.00 ,
BIOL,3410,*STAND ALONE ANATOMY & PHYSIOLOGY ACCESS CODESALADIN,,$149.41 ,$127.00 ,
BIOL,3410,*ANATOMY & PHYSIOLOGY W/CODE,SALADIN,$312.95 ,$266.01 ,
BIOL,3410,*HUMAN ANATOMY LABORATORY MANUAL W/CAT DISSECTIONSMARIEB,,$111.75 ,$94.99 ,
BIOL,3450,INTRODUCTION TO CONSERVATION BIOLOGY,SHER,$99.95 ,$74.95 ,
BIOL,3450,(eBook) An Introduction to Conservation Biology,SHER,$49.98 ,$0.00 ,
BIOL,4130,INTRODUCTION TO POPULATION ECOLOGY,ROCKWOOD,$89.95 ,$67.13 ,
BIOL,4265,DEVELOPMENT OF THE NERVOUS SYSTEM,REH,$89.95 ,$67.13 ,
BIOL,4265,(eBook) Development of the Nervous System,REH,$37.78 ,$0.00 ,
BME,2101,GUYTON & HALL TEXTBOOK OF MEDICAL PHYSIOLGYHALL,,$119.23 ,$93.28 ,
BME,2101,(ebook) Guyton and Hall Textbook of Medical PhysiologyHALL,,$47.04 ,$0.00 ,
BME,2220,FUNDAMENTALS OF BIOMECHANICS,OZKAYA,$99.99 ,$82.09 ,
BME,2220,(eBook) Fundamentals of Biomechanics,OZKAYA,$48.65 ,$0.00 ,
,,Page 7 of 79,,,,
Dept,Course,Title,Author,New,Used,
BME,2315,APPLIED NUMERICAL METHODS W/ MATLAB FOR ENGINEERS & SCEINTISTSCHAPRA,,$212.65 ,$179.85 ,
BME,2315,(eBook) Applied Numerical Methods with MATLAB for Engineers and ScientistsCHAPRA,,$52.49 ,$0.00 ,
BME,3240,BIOTRANSPORT,ROSELLI,$139.99 ,$104.48 ,
BME,3310,LINEAR SYSTEMS & SIGNALS,LATHI,$175.00 ,$60.00 ,
BME,6310,NUMERICAL & STATISTICAL METHODS FOR BIOENGINEERINGKING,,$107.40 ,$104.48 ,
BME,6310,(ebook) Numerical and Statistical Methods for BioengineeringKING,,$104.53 ,$0.00 ,
CE,2300,ENGINEERING MECHANICS STATICS,HIBBELER,$229.80 ,$53.00 ,
CE,2300,(eBook) Engineering Mechanics,HIBBELER,$93.99 ,$0.00 ,
CE,2300,**ENGINEERING MECHANICS STAND ALONE W/ EBOOKHIBBELER,,$126.08 ,$100.86 ,
CE,2300,**ENGINEERING MECH- LL W/ ACCESS CODE & EBOOKHIBBELER,,$158.81 ,$134.99 ,
CE,2300,(eBook) MasteringEngineering with Pearson eText -- Standalone Access Card - forHIBBELER,,$117.64 ,$0.00 ,
CE,3100,WATER SUPPLY & POLLUTION CONTROL,VIESSMAN,$211.75 ,$179.10 ,
CE,3100,ATLAS OF WATER,BLACK,$24.95 ,$18.63 ,
CE,3100,(eBook) The Atlas of Water,BLACK,$23.29 ,$0.00 ,
CE,3300,(eBook) Structural Analysis,KASSIMALI,$29.99 ,$0.00 ,
CE,3300,STRUCTURAL ANALYSIS,KASSIMALI,$234.95 ,$176.20 ,
CE,3500,LAND DEVELOPMENT HANDBOOK,DEWBERRY,$132.35 ,$112.50 ,
CE,3500,"(eBook) Land Development Handbook, Fourth Edition",DEWBERRY,$128.05 ,$0.00 ,
CE,3710,SOIL MECHANICS & FOUNDATIONS,BUDHU,$205.80 ,$197.73 ,
CE,5020,DISCOVERING GIS AND ARCGIS,SHELLITO,$129.99 ,$97.50 ,
CE,5020,DISCOVERING GIS AND ARCGIS,SHELLITO,$129.99 ,$97.50 ,
CHE,2215,(eBook) Elementary Principles of Chemical Processes,FELDER,$36.00 ,$0.00 ,
CHE,3316,FUNDAMENTALS OF CHEMICAL ENGINEERING THERMODYNAMICSMATSOUKAS,,$123.53 ,$104.48 ,
CHE,3316,SEPERATION PROCESS ENGINEERING,WANKAT,$140.51 ,$126.87 ,
CHE,3316,(eBook) Fundamentals of Chemical Engineering ThermodynamicsMATSOUKAS,,$111.99 ,$0.00 ,
CHE,3321,**INTRO TO FLUID DYNAMICS,MIDDLEMAN,$201.47 ,$173.51 ,
CHE,4449,INTRO TO POLYMERS,YOUNG,$70.95 ,$51.69 ,
CHE,6449,INTRO TO POLYMERS,YOUNG,$70.95 ,$51.69 ,
CHE,6615,FUNDAMENTALS OF STATISTICAL & THERMAL PHYSICSREIF,,$120.95 ,$90.27 ,
CHE,6625,ANALYSIS OF TRANSPORT PHENOMENA,DEEN,$184.48 ,$149.96 ,
CHE,6625,(eBook) Analysis of Transport Phenomena,DEEN,$99.98 ,$0.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1410,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1410,*CHEMISTRY: STRUCTURE AND PROPERTIES PLUS MASTERINGCHEMISTRY WITH PEARSON ETEXTTRO,,$282.34 ,$239.99 ,
CHEM,1410,*LL-CHEMISTRY: STRUCTURE AND PROPERTIES W/MASTERINGCHEMISTRY WTRO,,$205.87 ,$174.99 ,
CHEM,1410,*MASTERINGCHEMISTRY WITH PEARSON ETEXT -- STANDALONE ACCESS CARD -- FOR CHEMISTRTRO,,$129.40 ,$109.99 ,
CHEM,1411,**LAB NOTEBOOK,GRISHAM,$15.00 ,$11.25 ,
CHEM,1500,"*PRINCIPLES OF GEN, ORG & BIOL CHEMISTRY W/CONNECTSMITH",,$235.77 ,$212.75 ,
CHEM,1500,"(eBook) Connect 1-Semester Online Access for Principles of General, Organic & BiSMITH",,$111.76 ,$0.00 ,
CHEM,1500,"**STAND ALONE PRINCIPLES OF GEN, ORG & BIOL CHEMISTRY (ACCESS CODE + ETEXT)SMITH",,$118.75 ,$95.00 ,
CHEM,1610,*CHEMISTRY: STRUCTURE AND PROPERTIES PLUS MASTERINGCHEMISTRY WITH PEARSON ETEXTTRO,,$282.34 ,$239.99 ,
CHEM,1610,*LL-CHEMISTRY: STRUCTURE AND PROPERTIES W/MASTERINGCHEMISTRY WTRO,,$205.87 ,$174.99 ,
CHEM,1610,*MASTERINGCHEMISTRY WITH PEARSON ETEXT -- STANDALONE ACCESS CARD -- FOR CHEMISTRTRO,,$129.40 ,$109.99 ,
,,Page 8 of 79,,,,
Dept,Course,Title,Author,New,Used,
CHEM,1610,(eBook) MasteringChemistry with Pearson eText -- Standalone Access Card -- for CTRO,,$129.40 ,$0.00 ,
CHEM,1610,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1610,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1610,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1610,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1610,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1610,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1610,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1610,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1610,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1610,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1610,**MONOCLECAT 1 SEMESTER SUBSCRIPTION,TOP HAT MONOCLERequired,$26.37 ,$26.00 ,
CHEM,1610,**UVA CUSTOM CHEMISTRY,TOPHAT,$83.52 ,$76.00 ,
CHEM,1611,**LAB NOTEBOOK,GRISHAM,$15.00 ,$11.25 ,
CHEM,1810,PRENTICE HALL MOLECULAR MODEL SET FOR ORG CHEMPRENTICE HALL,,$86.65 ,$64.99 ,
CHEM,1810,**INCLUSIVE ACCESS FOR CHEM 1810: ORGANIC CHEMISTRYBRUICE,,$63.52 ,$53.99 ,
CHEM,1811,SHORT GUIDE TO WRITING ABOUT CHEMISTRY,DAVIS,$73.32 ,$54.00 ,
CHEM,1811,**LAB NOTEBOOK,GRISHAM,$15.00 ,$11.25 ,
CHEM,1811,THE ACS STYLE GUIDE,COGHILL,$73.00 ,$54.75 ,
CHEM,2311,**LAB NOTEBOOK,GRISHAM,$15.00 ,$11.25 ,
CHEM,2311,ORGANIC CHEM LAB SURVIVAL MANUAL,ZUBRICK,$86.95 ,$64.90 ,
CHEM,2410,**MOLECULAR MODEL KIT #1,MOLECULAR VISIONSOptional,$22.00 ,$16.50 ,
CHEM,2410,*LL: ORGANIC CHEMISTRY,KLEIN,$147.31 ,$125.20 ,
CHEM,2410,*LL: ORGANIC CHEMISTRY SOLUTIONS MANUAL,KLEIN,$115.95 ,$86.95 ,
CHEM,2410,(eBook) Organic Chemistry,KLEIN,$50.40 ,$0.00 ,
CHEM,2410,(eBook) Organic Chemistry Student Solution Manual / Study GuideKLEIN,,$14.25 ,$0.00 ,
CHEM,2410,**MOLECULAR MODEL KIT #1,MOLECULAR VISIONSOptional,$22.00 ,$16.50 ,
CHEM,2410,ORGANIC CHEMISTRY,KLEIN,$258.82 ,$220.00 ,
CHEM,2410,*LL: ORGANIC CHEMISTRY,KLEIN,$147.31 ,$125.20 ,
CHEM,2410,**INCLUSIVE ACCESS: ORGANIC CHEMISTRY W/WILEYPLUSKLEIN,,$130.59 ,$111.00 ,
CHEM,2410,**INCLUSIVE ACCESS: ORGANIC CHEMISTRY W/WILEYPLUSKLEIN,,$130.59 ,$111.00 ,
CHEM,2410,**IA CHEM 2410 CHEMISTRY W/MASTERING,BRUICE,$109.13 ,$92.76 ,
CHEM,2410,**MOLECULAR MODEL KIT #1,MOLECULAR VISIONSOptional,$22.00 ,$16.50 ,
CHEM,2410,*LL: ORGANIC CHEMISTRY,KLEIN,$147.31 ,$125.20 ,
CHEM,2410,*LL: ORGANIC CHEMISTRY SOLUTIONS MANUAL,KLEIN,$115.95 ,$86.95 ,
CHEM,2410,(eBook) Organic Chemistry,KLEIN,$50.40 ,$0.00 ,
CHEM,2410,(eBook) Organic Chemistry Student Solution Manual / Study GuideKLEIN,,$14.25 ,$0.00 ,
CHEM,2411,**CUSTOM INTRO TO ORGANIC LAB TECH SMALL SCALE APPROACHPAVIA,,$149.12 ,$126.75 ,
CHEM,2411,**LAB NOTEBOOK,GRISHAM,$15.00 ,$11.25 ,
CHEM,2411,**CHEM 2411 FALL 2019 LAB PACKET,HUNT,$14.55 ,$0.00 ,
CHEM,2810,*LL-ORGANIC CHEMISTRY W/SOL MAN AND ACCESS CODEBRUICE,,$224.31 ,$187.45 ,
CHEM,2811,**LAB NOTEBOOK,GRISHAM,$15.00 ,$11.25 ,
CHEM,3410,,MCQUARRIE,$107.52 ,$100.37 ,
CHEM,3410,,MCQUARRIE,$69.00 ,$0.00 ,
CHEM,3410,,MCQUARRIE,978-1-938787-83-6,$54.00 ,$0.00 
CHEM,3410,,,$76.00 ,$51.12 ,
CHEM,3410,PHYSICAL CHEMISTRY (2ND PRTG OR LATER),MCQUARRIE,$107.52 ,$100.37 ,
CHEM,3410,(eBook) Physical Chemistry:A Molecular Approach,MCQUARRIE,$69.00 ,$0.00 ,
CHEM,3610,PHYSICAL CHEMISTRY (2ND PRTG OR LATER),MCQUARRIE,$107.52 ,$100.37 ,
CHEM,3610,(eBook) Physical Chemistry:A Molecular Approach,MCQUARRIE,$69.00 ,$0.00 ,
CHEM,4320,INORGANIC CHEMISTRY,MIESSLER,$217.64 ,$172.57 ,
CHEM,4320,(ebook) Inorganic Chemistry,MIESSLER,$59.99 ,$0.00 ,
CHEM,4410,BIOCHEMISTRY,GARRETT,$293.00 ,$210.07 ,
CHEM,4410,STUDY GUIDE W/ STUDENT SOLUTIONS MANUAL & PROBLEMS BOOKGARRETT,,$133.19 ,$113.00 ,
CHEM,4411,**CHEM 4411 BIO LAB PACKET (2019 FALL),PRICE,$30.15 ,$0.00 ,
,,Page 9 of 79,,,,
Dept,Course,Title,Author,New,Used,
CHEM,5110,ADVANCED ORGANIC CHEMISTRY PART A,CAREY,$65.99 ,$55.97 ,
CHEM,5110,MOLECULAR ORBITALS AND ORGANIC CHEM. REACTIONSFLEMING,,$61.95 ,$46.46 ,
CHEM,5110,**1003 ALPHA ORGANIC CHEMISTRY MODEL KIT,MARUZEN,$37.33 ,$28.00 ,
CHEM,5210,MOLECULAR QUANTUM MECHANICS,ATKINS,$62.00 ,$52.46 ,
CHEM,5210,(eBook) Molecular Quantum Mechanics,ATKINS,$35.00 ,$0.00 ,
CHEM,5320,ORGANOMETALLIC CHEMISTRY OF THE TRANSITION METALSCRABTREE,,$69.21 ,$51.90 ,
CHEM,5320,(eBook) The Organometallic Chemistry of the Transition MetalsCRABTREE,,$71.99 ,$0.00 ,
CHIN,1010,TEXT LEVEL 1 PART 1: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$50.34 ,$39.55 ,
CHIN,1010,WKBK LEVEL 1 PART 1: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$26.59 ,$21.00 ,
CHIN,1010,CHAR WKBK LEVEL 1 PART 1: INTEGRATED CHINESE: SIMP & TRAD CHAR EDLIU,,$23.87 ,$18.75 ,
CHIN,1010,**CD'S LEVEL 1 PART 1: INTEGRATED CHINESE: AUDIO CD'S (4 CD'S )LIU,,$47.99 ,$35.99 ,
CHIN,1020,**CD'S LEVEL 1 PART 2: INTEGRATED CHINESE: 2 AUDIO CD'SYAO,,$39.99 ,$19.70 ,
CHIN,1020,TEXT LEVEL 1 PART 2: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$59.99 ,$44.99 ,
CHIN,1020,WKBK LEVEL 1 PART 2: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$28.99 ,$21.74 ,
CHIN,1060,TEXT LEVEL 1 PART 1: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$50.34 ,$39.55 ,
CHIN,1060,WKBK LEVEL 1 PART 1: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$26.59 ,$21.00 ,
CHIN,1060,TEXT LEVEL 1 PART 2: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$59.99 ,$44.99 ,
CHIN,1060,WKBK LEVEL 1 PART 2: INTEGRATED CHINESE: SIMPL CHAR EDLIU,,$28.99 ,$21.74 ,
CHIN,2010,TEXT LEVEL 2 PART 1: INTEGRATED CHINESE: SIMP & TRAD CHAR EDLIU,,$59.84 ,$31.31 ,
CHIN,2010,WKBK LEVEL 2 PART 1: INTEGRATED CHINESE: SIMP & TRAD CHAR EDLIU,,$31.03 ,$23.99 ,
CHIN,4010,ANYTHING GOES,CHOU,$67.50 ,$50.62 ,
CHIN,4010,(eBook) Anything Goes,CHOU,$63.00 ,$0.00 ,
CHIN,4830,NEW PRACTICAL PRIMER OF LITERARY CHINESE,ROUZER,$39.95 ,$29.96 ,
CHTR,3122,ART OF WAR (TRANS: SAWYER),TZU,$16.99 ,$12.75 ,
CHTR,3122,MILITARY THOUGHT IN EARLY CHINA,RAND,$22.95 ,$17.20 ,
CHTR,3122,**TREATISE ON EFFICACY,JULLIEN,$24.70 ,$19.40 ,
CHTR,3122,ART OF WAR,MAIR,$14.95 ,$11.16 ,
CHTR,3122,ART OF WARFARE (ED: AMES),TZU,$22.43 ,$14.91 ,
CHTR,5122,ART OF WAR (TRANS: SAWYER),TZU,$16.99 ,$12.75 ,
CHTR,5122,MILITARY THOUGHT IN EARLY CHINA,RAND,$22.95 ,$17.20 ,
CHTR,5122,**TREATISE ON EFFICACY,JULLIEN,$24.70 ,$19.40 ,
CHTR,5122,ART OF WAR,MAIR,$14.95 ,$11.16 ,
CHTR,5122,ART OF WARFARE (ED: AMES),TZU,$22.43 ,$14.91 ,
CLAS,2010,ILIAD (TRANS: FAGLES )(LARGE FORMAT),HOMER,$19.00 ,$9.45 ,
CLAS,2010,LYSISTRATA & OTHER PLAYS (REV)(TRANS: SOMMERSTEIN )ARISTOPHANES,,$12.00 ,$5.97 ,
CLAS,2010,LAST DAYS OF SOCRATES (REPRINT W/UPDTD RDG)PLATO,,$14.00 ,$6.96 ,
CLAS,2010,GREEK LYRIC POETRY,WEST,$13.95 ,$6.94 ,
CLAS,2010,THEOGONY AND WORKS & DAYS,HESIOD,$11.95 ,$5.94 ,
CLAS,2010,GREEK TRAGEDIES I,GRENE,$12.00 ,$8.96 ,
CLAS,2010,FROGS AND OTHER PLAYS,ARISTOPHANES,$14.00 ,$6.96 ,
CLAS,2040,TEN PLAYS,EURIPIDES,$7.95 ,$3.96 ,
CLAS,2040,THEOGONY/WORKS & DAYS/SHIELD (TRANS: ATHANASSAKIS )HESIOD,,$25.95 ,$19.36 ,
CLAS,2040,HOMERIC HYMNS,ATHANASSAKIS,$24.95 ,$18.63 ,
CLAS,2040,GREEK TRAGEDIES I,GRENE,$12.00 ,$8.96 ,
CLAS,2040,METAMORPHOSES (ED. HUMPHRIES),OVID,$10.00 ,$7.46 ,
CLAS,2559,SATYRICON (TRANS: RUDEN ),PETRONIUS,$13.00 ,$9.70 ,
CLAS,2559,CAESARS (TRANS: HURLEY),SUETONIUS,$15.00 ,$11.19 ,
CLAS,2559,FILM STUDIES,SIKOV,$32.00 ,$23.88 ,
CLAS,2559,(ebook) Film Studies,SIKOV,$21.33 ,$0.00 ,
